ID,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
640413,2013-04-01,2014-04-01 00:00:00,data analyst,Noida,m,1990-10-11,66.0,cbse,2009,63.4,cbse,2097,2,B.Tech/B.E.,computer engineering,70.7,2097,0,Uttar Pradesh,2013,570,595,530,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.5591,0.3789,-0.6048,1.4136,-0.0943,180000
435465,2013-11-01,present,it technician,Hyderabad,f,1990-07-19,88.0,0,2007,96.0,0,492,2,B.Tech/B.E.,electronics & instrumentation eng,62.0,492,1,Telangana,2011,475,385,405,-1.0,275,-1,-1,-1,-1,-1,-1,-0.4173,0.6568,0.2366,-0.1727,0.6603,200000
959934,2014-10-01,present,seo trainee,Noida,m,1990-01-05,78.6,icse,2008,64.8,cbse,7255,2,B.Tech/B.E.,information technology,63.7,7255,0,Haryana,2014,615,520,535,0.744758354008939,455,-1,438,-1,-1,-1,-1,0.2718,-0.1206,0.4711,-0.2344,-2.0105,145000
105067,2010-12-01,2011-07-01 00:00:00,software developer,-1,m,1987-06-01,77.2,cbse,2005,72.2,cbse,982,2,B.Tech/B.E.,electronics & telecommunications,63.0,982,1,Rajasthan,2010,445,235,555,0.694479327708463,455,366,-1,340,-1,-1,-1,-2.8903,-0.1232,0.3817,-0.8778,-0.6035,120000
1148338,2014-02-01,2014-06-01 00:00:00,systems engineer,Mysore,m,1991-12-03,67.0,cbse,2009,65.0,cbse,1263,2,B.Tech/B.E.,electronics and electrical engineering,62.0,1263,1,Tamil Nadu,2013,430,545,535,-1.0,435,-1,-1,-1,-1,-1,-1,-0.3027,0.5454,0.4711,-0.995,-0.4776,325000
434862,2012-06-01,2014-11-01 00:00:00,senior systems engineer,Chennai,f,1991-04-14,84.0,0,2008,94.0,0,11352,2,B.Tech/B.E.,computer engineering,82.24,11352,1,Tamil Nadu,2012,565,505,515,0.901489571371033,545,-1,-1,-1,-1,-1,-1,-0.4173,0.6178,-1.6865,0.1798,-0.9194,360000
258714,2012-01-01,2014-06-01 00:00:00,software developer,Bangalore,m,1989-08-11,85.5,0,2006,81.1,0,4103,2,B.Tech/B.E.,information technology,72.44,4103,0,Telangana,2010,365,495,485,0.793580614548506,495,-1,-1,-1,-1,-1,-1,0.8192,-0.1232,-0.344,-1.1128,-0.7615,180000
315763,2012-01-01,2015-04-01 00:00:00,software engineer,Noida,m,1989-12-28,67.0,state board,2005,77.0,state board,7827,2,B.Tech/B.E.,information technology,76.0,7827,0,Uttar Pradesh,2011,545,554,435,0.486747008438193,465,-1,376,-1,-1,-1,-1,0.99,0.7119,-0.9122,-1.6289,1.0554,550000
267786,2011-10-01,2015-05-01 00:00:00,test engineer,bangalore ,f,1985-11-27,78.0,karnataka sslc board bangalore,2004,50.5,karnataka secondary education board,462,2,MCA,computer application,78.0,462,1,Karnataka,2011,525,495,465,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.8192,-0.5913,-0.1988,0.7673,0.5024,500000
513309,2013-03-01,present,application developer,Hyderabad,m,1990-04-29,78.2,cbse,2007,80.6,cbse,11825,2,B.Tech/B.E.,computer engineering,71.72,11825,0,Uttar Pradesh,2012,450,450,705,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-1.1128,-1.0593,-0.7794,1.3255,-1.5513,415000
911962,2014-07-01,present,software developer,Noida,m,1991-09-24,90.4,cbse,2010,82.6,cbse,51,2,B.Tech/B.E.,information technology,75.8,51,0,Uttar Pradesh,2014,615,520,695,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.7335,-0.9531,0.6248,0.0192,-1.8189,400000
416501,2013-01-01,2013-07-01 00:00:00,software engineer,Ahmedabad,m,1990-01-18,87.2,cbse,2008,77.8,cbse,51,2,B.Tech/B.E.,electronics and communication engineering,69.48,51,0,Uttar Pradesh,2012,585,605,735,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.5719,-0.1232,-2.2308,-0.0552,-1.8278,360000
924141,2014-01-01,2014-06-01 00:00:00,field business development associate,Chennai,m,1992-10-05,85.0,cbse,2010,79.0,cbse,830,2,B.Tech/B.E.,information technology,71.0,830,1,Tamil Nadu,2014,660,535,500,0.622642915849938,455,-1,407,-1,-1,-1,-1,-0.159,0.5454,0.7785,-0.6147,0.2889,200000
1202817,2013-07-01,2014-01-01 00:00:00,client services associate,Hyderabad,m,1991-10-11,84.0,icse,2009,81.0,state board,1914,2,B.Tech/B.E.,mechanical engineering,67.0,1914,1,Telangana,2013,640,395,310,0.328746378624932,405,-1,-1,346,-1,-1,-1,0.2718,1.2114,0.9322,1.0333,-0.2859,275000
145701,2014-12-01,2014-04-01 00:00:00,automation engineer,Delhi,m,1988-12-16,83.67,cbse,2006,73.67,cbse,1599,2,B.Tech/B.E.,electronics and communication engineering,72.7,1599,0,Meghalaya,2010,645,495,615,0.538386892985096,375,333,-1,-1,-1,-1,-1,-0.2628,0.8128,1.3977,1.0024,1.1343,900000
305068,2013-02-01,2014-02-01 00:00:00,web developer,gurgaon,f,1989-08-05,65.0,cbse,2007,69.0,cbse,5232,2,B.Tech/B.E.,electronics and communication engineering,63.0,5232,0,Haryana,2011,405,355,515,0.538386892985096,-1,333,-1,-1,-1,233,-1,-1.8083,-1.5273,-1.3599,0.1798,-1.0774,120000
1223805,2014-02-01,2014-08-01 00:00:00,software developer,Hyderabad,m,1993-01-30,89.0,state board,2010,90.0,state board,2485,2,B.Tech/B.E.,computer science & engineering,74.0,2485,1,Telangana,2014,535,615,620,0.998876108102859,475,-1,653,-1,-1,-1,-1,1.5644,1.3779,0.9322,-2.0092,-0.2859,205000
905220,2014-06-01,present,system engineer,Bangalore,m,1992-07-09,86.8,cbse,2010,83.6,cbse,6290,1,B.Tech/B.E.,information technology,81.0,6290,0,Himachal Pradesh,2014,685,645,545,0.911395278391328,525,-1,500,-1,-1,-1,-1,-0.159,1.2114,0.6248,0.0192,0.0973,315000
1008888,2014-06-01,2015-02-01 00:00:00,software developer,-1,m,1993-02-03,71.0,state board,2010,74.4,state board,17933,2,B.Tech/B.E.,information technology,72.0,17933,0,Uttar Pradesh,2014,350,530,415,0.276047228046856,345,-1,-1,-1,-1,-1,-1,0.2718,0.3789,0.6248,0.5262,0.8637,120000
806636,2014-01-01,2014-03-01 00:00:00,sales associate,-1,m,1992-05-20,82.2,cbse,2010,69.8,cbse,11759,2,B.Tech/B.E.,electronics and communication engineering,62.2,11759,0,Uttarakhand,2014,520,560,650,0.207392169717661,-1,260,-1,-1,-1,-1,-1,-1.1644,0.0459,1.2396,1.9207,-0.2859,240000
213053,2011-12-01,2014-10-01 00:00:00,test engineer,-1,m,1990-04-16,86.9,0,2007,91.7,0,9184,2,B.Tech/B.E.,computer engineering,67.0,9184,1,Telangana,2011,485,505,595,0.377551419424541,375,-1,-1,-1,-1,-1,-1,0.9737,0.1888,-1.0697,-1.4653,-0.2875,350000
112994,2011-03-01,present,senior systems engineer,Jaipur,m,1988-10-10,79.0,cbse,2006,76.6,cbse,996,2,B.Tech/B.E.,information technology,77.85,996,1,Rajasthan,2010,635,495,495,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.8192,-0.5913,0.2366,-0.7603,-0.1295,470000
285832,2012-04-01,2015-05-01 00:00:00,system engineer,punr,f,1988-04-10,84.8,mp board bhopal,2006,78.66,mp board bhopal,974,2,B.Tech/B.E.,computer engineering,69.47,974,0,Maharashtra,2011,435,565,455,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.0464,0.1888,0.672,0.7673,0.5024,420000
1029602,2014-03-01,present,associate software engineer,Hyderabad,m,1992-11-08,88.1,state board,2009,88.1,state board,8218,2,B.Tech/B.E.,electronics and electrical engineering,62.57,8218,0,Telangana,2013,560,510,520,0.423951396376433,385,-1,-1,-1,388,-1,-1,1.1336,1.3779,0.01,-2.2627,-0.0943,345000
78381,2011-06-01,2015-04-01 00:00:00,technology analyst,Bangalore,m,1989-06-27,79.4,0,2007,86.0,0,182,2,B.Tech/B.E.,electronics and communication engineering,74.5,182,1,Karnataka,2011,515,345,545,0.229481754911755,355,266,-1,-1,-1,-1,-1,0.2009,-0.1232,-0.7794,-0.0552,-0.4455,530000
1015635,2015-03-01,present,associate system engineer,Ahmedabad,m,1992-05-02,82.6,cbse,2010,86.6,cbse,17208,2,B.Tech/B.E.,instrumentation and control engineering,74.24,17208,1,Delhi,2014,475,485,355,0.493596387301038,485,324,-1,-1,-1,-1,-1,-0.5899,0.5454,-0.4511,1.2869,-0.6692,320000
1289938,2015-02-01,present,application developer,Bangalore,m,1992-02-05,71.8,cbse,2009,73.0,cbse,4979,2,B.Tech/B.E.,computer science & engineering,76.0,4979,0,West Bengal,2014,630,605,545,0.486747008438193,525,-1,376,-1,-1,-1,-1,0.7027,-0.4536,1.2396,-0.6147,1.4386,345000
637467,2013-07-01,present,quality assurance engineer,Pune,m,1992-07-09,87.88,state board,2009,89.0,state board,8930,2,B.Tech/B.E.,computer science & engineering,76.6,8930,1,Telangana,2013,510,460,680,0.930370607202691,565,-1,-1,-1,-1,-1,-1,1.4208,1.0449,0.1637,-1.6289,-1.0524,360000
359807,2012-01-01,2012-07-01 00:00:00,software developer,-1,m,1988-12-23,69.5,rajasthan board,2006,72.0,rajasthan board,8641,2,MCA,computer application,68.15,8641,1,Maharashtra,2012,515,465,495,0.952245572924303,585,-1,-1,-1,-1,-1,-1,0.3555,0.9688,0.3817,0.8848,-0.4455,240000
982693,2014-07-01,2015-04-01 00:00:00,software test engineer,Noida,m,1992-11-06,70.0,cbse,2010,65.0,cbse,387,2,B.Tech/B.E.,computer science & engineering,71.0,387,0,Uttar Pradesh,2014,420,485,415,0.276047228046856,345,-1,-1,-1,-1,-1,-1,-0.7335,-0.7866,-1.8344,0.0192,0.2889,240000
229944,2011-12-01,2015-04-01 00:00:00,technology analyst,Jaipur,m,1989-09-25,72.4,0,2007,73.4,0,568,2,B.Tech/B.E.,information technology,68.25,568,0,Uttar Pradesh,2011,485,625,655,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-0.2628,-0.1232,0.8171,0.5323,0.0284,520000
1152429,2014-05-01,present,software developer,Pune,m,1989-05-08,70.0,state board,2007,56.0,state board,1995,2,B.Tech/B.E.,computer science & engineering,54.0,1995,1,Maharashtra,2013,615,580,405,0.842248322257836,515,-1,469,-1,-1,-1,-1,-0.7335,0.8784,0.3174,-1.6289,-0.2859,340000
216686,2012-08-01,present,electrical design engineer,Chennai,m,1988-06-14,83.4,cbse,2007,78.6,cbse,4501,2,B.Tech/B.E.,electronics and electrical engineering,71.2,4501,0,Uttar Pradesh,2011,554,505,545,0.229481754911755,265,266,-1,-1,-1,-1,-1,1.4374,0.9688,1.3977,0.4148,1.4502,410000
555599,2013-10-01,present,senior software engineer,Bangalore,f,1991-07-20,96.48,state board,2009,82.0,state board,1866,2,B.Tech/B.E.,computer engineering,76.0,1866,1,Karnataka,2013,590,525,575,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.4155,-0.6201,-1.0659,-2.643,-1.4356,550000
60260,2011-04-01,2014-12-01 00:00:00,software engineer,Bangalore,m,1988-03-25,65.0,icse board,2006,66.0,isc board,501,2,B.Tech/B.E.,information technology,64.0,501,0,Uttar Pradesh,2010,515,565,554,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.7264,0.1888,-1.2148,-0.5253,1.1343,450000
1015299,2014-02-01,2014-04-01 00:00:00,electrical engineer,-1,f,1991-09-17,75.0,icse,2010,66.8,cbse,7827,2,B.Tech/B.E.,electronics and communication engineering,68.5,7827,0,Uttar Pradesh,2014,370,470,260,0.0531603052826837,385,196,-1,-1,-1,-1,-1,1.1336,1.7109,0.1637,0.7798,0.4805,200000
1063224,2014-10-01,present,field service engineer,VIZAG,m,1992-08-12,84.0,state board,2010,89.5,state board,3931,2,B.Tech/B.E.,mechanical engineering,75.86,3931,0,Andhra Pradesh,2014,570,445,405,0.725984147969479,325,-1,-1,438,-1,-1,-1,1.2772,1.3779,0.3174,-2.136,0.2889,105000
309911,2012-03-01,2013-01-01 00:00:00,research analyst,udaipur,f,1989-01-22,73.83,rbse,2005,72.0,rbse,5050,2,MCA,computer application,72.0,5050,0,Rajasthan,2011,485,375,445,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-0.5719,0.5008,0.3817,0.6498,-0.7615,100000
1202783,2014-08-01,2015-08-01 00:00:00,trainee engineer,Hyderabad,f,1993-01-01,91.8,state board,2010,94.9,state board,16211,2,B.Tech/B.E.,computer science & engineering,75.0,16211,0,Andhra Pradesh,2014,580,555,405,0.144789889482462,465,-1,284,-1,-1,-1,-1,0.4155,-0.2871,-0.6048,-1.2486,-0.8608,275000
595052,2012-12-01,2015-03-01 00:00:00,quality analyst,Pune,m,1991-03-20,75.46,0,2008,75.5,0,1881,2,B.Tech/B.E.,electronics & telecommunications,60.99,1881,0,Maharashtra,2012,360,495,500,0.910770164246022,-1,433,-1,-1,-1,-1,-1,0.5591,-0.6201,0.6248,-0.4879,0.0973,205000
670536,2013-10-01,present,software engineer,Noida,m,1991-01-11,75.4,cbse,2009,76.6,cbse,10971,2,B.Tech/B.E.,computer science & engineering,66.12,10971,0,Uttar Pradesh,2013,440,545,605,0.735795709224656,475,-1,-1,-1,-1,-1,-1,1.2772,-0.7866,-1.0659,-1.2486,-0.0943,360000
204592,2011-07-01,2015-04-01 00:00:00,system engineer,Bangalore,f,1988-08-13,71.0,0,2005,74.0,0,2756,1,M.Tech./M.E.,computer engineering,88.0,2756,0,Uttar Pradesh,2011,505,385,475,0.843123726665742,515,-1,-1,-1,-1,-1,-1,0.3555,-0.7473,-1.0697,-2.0529,-1.3934,450000
716346,2013-01-01,present,software developer,-1,m,1990-09-05,70.6,cbse,2007,81.6,cbse,6688,2,B.Tech/B.E.,information technology,81.8,6688,1,Tamil Nadu,2012,675,545,680,0.843123726665742,515,-1,-1,-1,-1,-1,-1,-0.0154,-1.6191,-1.6807,1.9207,1.0554,500000
246938,2011-09-01,present,software engineer,Bhubaneshwar,m,1988-05-30,77.0,0,2005,52.0,0,6570,2,MCA,computer application,75.5,6570,0,Orissa,2011,495,435,465,0.968237495890543,605,-1,-1,-1,-1,-1,-1,0.2009,0.8128,0.672,-0.1727,1.4502,640000
847006,2014-08-01,2015-03-01 00:00:00,software engineer,Bangalore,m,1988-12-27,64.57,bseb,2005,49.67,biec,14532,2,MCA,computer application,81.48,14532,0,Tamil Nadu,2013,380,560,455,0.486747008438193,565,-1,376,-1,-1,-1,-1,-0.3027,-0.1206,-0.2974,0.7798,-1.0524,95000
348134,2013-07-01,2015-07-01 00:00:00,systems engineer,Chennai,m,1990-12-13,91.6,ssc,2008,91.6,intermediate board of andhra pardesh,3666,2,B.Tech/B.E.,information technology,73.7,3666,0,Andhra Pradesh,2012,495,545,565,0.735795709224656,475,500,-1,-1,-1,-1,-1,-0.7264,-0.7473,-0.0537,-0.1727,-0.8799,410000
745903,2013-09-01,present,software engineer,Hyderabad,m,1991-03-21,89.5,state board,2009,92.2,bie,9164,2,B.Tech/B.E.,computer science & engineering,75.12,9164,1,Telangana,2013,545,580,795,0.942116551485008,575,-1,-1,-1,-1,-1,-1,0.1282,1.3779,1.3933,-2.136,1.0554,300000
577498,2013-04-01,2015-04-01 00:00:00,product development engineer,Gurgaon,m,1991-04-04,75.2,state board,2009,84.6,state board,7376,2,B.Tech/B.E.,mechanical engineering,68.8,7376,0,Uttar Pradesh,2013,415,545,545,0.654107474545933,-1,-1,-1,420,-1,-1,-1,-0.5899,-1.9521,-1.0659,0.9066,-0.8608,295000
668714,2012-09-01,2014-09-01 00:00:00,asp.net developer,New Delhi,m,1990-10-11,70.8,cbse,2008,73.0,cbse,8934,2,B.Tech/B.E.,computer science & engineering,78.9,8934,0,Haryana,2012,370,645,695,0.952245572924303,585,-1,-1,-1,-1,-1,-1,-1.0208,-1.1196,-0.7585,1.5404,-2.0105,220000
283452,2011-07-01,2014-01-01 00:00:00,product engineer,Bangalore,m,1988-08-14,86.4,cbse,2005,79.8,cbse,2097,2,B.Tech/B.E.,computer engineering,81.9,2097,0,Uttar Pradesh,2011,565,585,655,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-1.1901,-0.2793,0.0914,0.1798,-0.6035,445000
340172,2014-04-01,present,application engineer,Noida,m,1992-07-06,65.17,uttar pradesh board,2009,70.2,uttar pradesh board,10932,2,B.Tech/B.E.,computer science & engineering,65.66,10932,0,Uttar Pradesh,2013,335,395,455,0.525922584252055,415,-1,-1,-1,-1,-1,-1,0.1623,-0.4353,0.9623,1.32552999999999,0.1864,180000
633333,2015-03-01,present,software engineer,Noida,m,1991-11-11,72.5,up board,2009,73.0,up board,1982,2,B.Tech/B.E.,electronics and communication engineering,72.54,1982,0,Uttar Pradesh,2013,250,510,485,0.124502074009537,445,233,-1,-1,-1,-1,-1,-0.7335,0.2124,1.0859,-0.7415,1.0554,165000
520055,2012-11-01,present,programmer,Hyderabad,f,1991-06-05,87.0,0,2008,91.5,0,953,2,B.Tech/B.E.,computer engineering,77.8,953,1,Telangana,2012,615,520,500,0.968237495890543,605,-1,-1,-1,-1,-1,-1,0.2009,0.9688,0.7083,-0.8778,-0.1295,350000
600992,2012-07-01,2013-08-01 00:00:00,assistant manager,Chennai,m,1987-05-30,94.4,jawahar navodaya vidyalaya,2006,65.9,science college,4889,2,B.Tech/B.E.,computer engineering,81.8,4889,1,Tamil Nadu,2012,510,555,825,0.704090412131314,465,-1,-1,-1,-1,-1,-1,1.9953,1.5444,0.3174,-1.8824,-0.0943,240000
326089,2012-07-01,present,programmer analyst,-1,m,1990-12-26,83.0,state board,2008,80.1,state board,439,2,B.Tech/B.E.,electronics and communication engineering,77.5,439,1,Tamil Nadu,2012,465,545,415,0.910770164246022,375,433,-1,-1,-1,286,-1,0.1623,0.3448,-0.344,0.0035,-0.1295,395000
345996,2013-02-01,2015-04-01 00:00:00,associate developer,-1,m,1990-01-30,83.6,"dav public school,hehal",2007,74.8,"dav public school,hehal",6659,2,B.Tech/B.E.,computer engineering,88.6,6659,1,Tamil Nadu,2012,645,615,445,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-0.7264,0.0328,-1.0697,0.17983,-0.0506,400000
896540,2014-02-01,present,quality assurance automation engineer,Bangalore,m,1992-03-01,72.0,cbse,2009,67.0,cbse,1115,2,B.Tech/B.E.,computer science & engineering,57.5,1115,1,Karnataka,2013,520,570,515,0.842248322257836,525,-1,469,-1,-1,-1,-1,1.1336,0.0459,0.6248,-1.6289,0.2889,400000
279695,2011-12-01,present,programmer analyst,Gurgaon,m,1990-02-10,77.8,cbse,2007,75.9,cbse,72,2,B.Tech/B.E.,computer engineering,69.72,72,0,Uttar Pradesh,2011,655,485,605,0.793580614548506,495,-1,-1,-1,-1,-1,-1,0.3555,0.1888,0.8171,-0.0552,-0.4455,400000
439791,2013-04-01,present,senior software engineer,Noida,m,1990-07-15,76.8,0,2008,67.2,0,83,2,B.Tech/B.E.,information technology,60.08,83,0,Uttar Pradesh,2012,525,365,565,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.0464,0.1498,-0.1626,0.5323,-0.4455,350000
1095056,2014-07-01,2015-03-01 00:00:00,junior engineer product support,Noida,f,1991-09-20,81.7,cbse,2009,77.4,cbse,9404,2,B.Tech/B.E.,computer science & engineering,60.0,9404,0,Haryana,2013,535,435,390,0.486747008438193,475,-1,376,-1,-1,-1,-1,0.4155,-0.1206,1.7007,-1.7556,0.2889,140000
604995,2014-09-01,present,software developer,Bangalore,f,1990-05-05,87.0,cbse,2008,60.0,nios,272,2,B.Tech/B.E.,computer science & engineering,77.22,272,0,Punjab,2013,520,620,470,0.744758354008939,505,-1,438,-1,-1,-1,-1,0.99,1.5444,1.547,-1.3753,1.0554,300000
114636,2010-08-01,present,senior .net developer,Kochi/Cochin,m,1988-02-04,72.4,cbse,2006,73.6,cbse,3971,2,B.Tech/B.E.,computer engineering,71.54,3971,1,Kerala,2010,575,545,505,0.990008756723898,655,-1,-1,-1,-1,-1,-1,-0.7264,0.6568,-0.7794,-0.5253,-2.0253,560000
676000,2013-05-01,2014-06-01 00:00:00,programmer analyst,Chennai & Mumbai,m,1991-07-31,81.2,cbse,2008,75.4,cbse,2795,1,B.Tech/B.E.,computer engineering,74.1,2795,0,Madhya Pradesh,2013,495,595,625,0.911395278391328,685,-1,500,-1,-1,-1,-1,-1.0208,-1.1196,-0.6048,0.5262,0.2889,335000
340877,2012-09-01,2015-04-01 00:00:00,asp.net developer,Noida,f,1991-09-14,70.0,0,2007,65.0,0,12,2,B.Tech/B.E.,information technology,78.0,12,1,Delhi,2012,495,545,445,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.8192,-0.9033,-1.3599,-0.87777,-0.6035,470000
662921,2014-02-01,2015-04-01 00:00:00,quality assurance test engineer,Hyderabad,m,1990-02-12,77.0,state board,2007,66.8,state board,9072,2,B.Tech/B.E.,electronics and electrical engineering,78.0,9072,0,Orissa,2013,465,525,645,0.783303536670298,275,388,253,-1,-1,-1,-1,-0.5899,0.0459,-1.8344,1.0333,0.8637,325000
295111,2011-05-01,2015-05-01 00:00:00,field engineer,mumbai,m,1990-01-31,69.0,0,2008,71.0,0,6182,2,B.Tech/B.E.,electronics & telecommunications,55.45,6182,0,Maharashtra,2011,365,495,375,0.0587928000083534,-1,200,-1,-1,-1,-1,-1,-0.4173,-0.7473,0.5269,0.7673,-0.2875,265000
595896,2013-07-01,2013-08-01 00:00:00,software engineer,-1,m,1992-10-03,93.0,cbse,2010,84.4,cbse,44,2,B.Tech/B.E.,information technology,67.44,44,0,Uttar Pradesh,2014,570,545,650,0.670743151433127,455,-1,-1,-1,-1,-1,-1,-1.4517,-1.4526,-0.7585,0.7798,-1.6273,120000
290605,2011-08-01,2013-02-01 00:00:00,field service engineer,New Delhi,m,1989-02-14,71.2,cbse,2007,60.0,"board of technicaleducation ,delhi",1129,2,B.Tech/B.E.,electronics and communication engineering,50.0,1129,0,Rajasthan,2011,445,445,465,0.0587928000083534,-1,200,-1,-1,-1,393,-1,-2.4266,0.5008,-0.0537,1.4724,0.1864,180000
614179,2014-03-01,2014-08-01 00:00:00,application engineer,Jalandhar,m,1993-07-01,78.8,cbse,2010,80.0,cbse,272,2,B.Tech/B.E.,mechanical engineering,70.02,272,0,Punjab,2014,650,535,635,-1.0,-1,-1,-1,-1,-1,-1,-1,0.2718,0.5454,0.4711,-0.2344,0.2889,180000
656354,2014-01-01,present,system engineer,Chennai,m,1992-07-25,86.16,state board,2009,89.0,state board,8888,2,B.Tech/B.E.,computer science & engineering,77.0,8888,0,Tamil Nadu,2013,605,425,355,0.670743151433127,455,-1,-1,-1,-1,-1,-1,1.1336,0.3789,-0.1437,-1.1218,1.247,365000
52752,2013-06-01,2014-02-01 00:00:00,technology analyst,Jaipur,m,1988-10-25,83.46,"maharashtra board, pune",2006,74.0,"maharashtra board, pune",13372,2,M.Tech./M.E.,computer engineering,83.2,13372,0,Rajasthan,2013,545,555,554,0.99405087195167,675,-1,-1,-1,-1,-1,-1,-2.7357,1.2808,1.1074,-1.8179,-0.9194,650000
941795,2014-06-01,present,web application developer,New Delhi,m,1990-12-22,51.42,state board,2007,55.44,state board,272,2,MCA,computer application,67.0,272,0,Punjab,2014,345,470,400,0.486747008438193,455,-1,376,-1,-1,-1,-1,1.8517,0.7119,-1.9881,-0.6147,-0.4776,120000
99750,2013-11-01,2014-09-01 00:00:00,software test engineer,Hyderabad,f,1988-10-31,78.8,0,2006,88.9,0,4809,2,B.Tech/B.E.,electronics & telecommunications,65.8,4809,1,Telangana,2010,455,455,585,0.376059586651545,355,300,-1,-1,-1,-1,-1,-1.8083,-0.1232,0.3817,-0.5253,-0.4455,120000
223212,2011-06-01,present,it business analyst,Bangalore,m,1987-06-01,77.5,0,2005,86.0,0,3395,1,MCA,computer application,67.4,3395,0,West Bengal,2011,345,455,435,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.3836,0.7135,0.0914,0.1477,-1.0458,650000
802861,2015-01-01,2015-04-01 00:00:00,corporate recruiter,Noida,m,1992-07-30,77.5,cbse,2010,83.2,cbse,14016,2,B.Tech/B.E.,electronics and communication engineering,78.39,14016,0,Punjab,2014,440,415,385,0.112139438207403,-1,228,-1,-1,-1,206,-1,-1.308,-1.6191,0.01,-0.1076,-2.0105,180000
425532,2012-10-01,present,operations analyst,Noida,m,1989-05-11,77.8,cbse,2007,58.8,cbse,75,2,B.Tech/B.E.,information technology,73.3,75,0,Uttar Pradesh,2012,425,465,515,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-1.3447,0.1498,-0.2714,0.2973,-0.4455,300000
335000,2014-06-01,present,associate system engineer,pune,f,1989-10-02,89.0,cbse,2008,89.2,cbse,198,2,B.Tech/B.E.,computer engineering,79.43,198,0,Uttar Pradesh,2013,575,575,525,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-1.8083,-0.2793,-0.344,1.76613,0.3444,300000
815820,2015-01-01,present,engineer,Noida,m,1991-09-18,88.4,cbse,2009,75.5,cbse,44,2,B.Tech/B.E.,electronics and communication engineering,80.42,44,0,Uttar Pradesh,2014,545,630,545,0.493596387301038,475,324,-1,-1,-1,-1,-1,-1.1644,-1.6191,-0.7585,0.653,-0.6692,580000
